Run,Algorithm,Success,GlobalPathFitness,PathLength,TurningPenalty,ClimbingPenalty,HeightPenalty,CollisionPenalty,TerrainPenalty,DangerZonePenalty,DuplicatePenalty,TotalGlobalPlanTime,AvgGlobalPlanTime,NumGlobalPlans
1,AFSACPSO,1,1677.6183,155.2749,2.4101,5.1139,197.9576,0.0000,0.0000,0.0000,0.0000,19.9198,19.9198,1
2,AFSACPSO,1,1480.6171,182.8466,2.4194,4.2608,154.7979,0.0000,0.0000,0.0000,0.0000,20.1837,20.1837,1
3,AFSACPSO,1,1605.5535,194.0255,3.2622,4.1677,165.7549,0.0000,0.0000,0.0000,0.0000,20.0259,20.0259,1
4,AFSACPSO,1,1687.6708,170.9084,2.9832,3.9938,205.3509,0.0000,0.0000,0.0000,0.0000,19.7787,19.7787,1
5,AFSACPSO,1,1753.9697,171.6219,3.3793,5.6453,178.9711,0.0000,0.0000,0.0000,0.0000,19.7752,19.7752,1
6,AFSACPSO,1,1764.9022,189.2750,3.1779,3.6662,219.7746,0.0000,0.0000,0.0000,0.0000,20.0439,20.0439,1
7,AFSACPSO,1,1664.7291,159.7176,1.9878,5.4060,195.5973,0.0000,0.0000,0.0000,0.0000,20.1888,20.1888,1
8,AFSACPSO,1,1814.5681,157.2544,1.6958,4.8481,251.7874,0.0000,0.0000,0.0000,0.0000,20.7785,20.7785,1
