scenario_id,algorithm_1,algorithm_2,n_pairs,metric_name,mean_1,mean_2,mean_diff,ci95_low,ci95_high,t_stat,p_raw_t,p_holm_t,sig_holm_t,cohen_dz,wilcoxon_W,p_raw_wilcoxon,p_holm_wilcoxon,sig_holm_wilcoxon,rank_biserial_r
3,AFSACPSO,SACPSO-Global,30,global_fitness_total,1586.705555,1500.77537,85.93018564,13.70853166,158.1518396,2.433438632,0.02135179505,0.08540718018,0,0.4442830769,338,0.03079778888,0.1231911555,0,0.4537634409
3,AFSACPSO,SACPSO-5Subgroup,30,global_fitness_total,1586.705555,1632.815128,-46.10957279,-116.156345,23.93719941,-1.346309931,0.1886323524,0.5658970572,0,-0.2458014396,162,0.1499285887,0.2998571773,0,-0.3032258065
3,AFSACPSO,SACPSO-PerParticle,30,global_fitness_total,1586.705555,1593.657569,-6.952013554,-96.47736033,82.57333322,-0.1588205431,0.8749111485,0.8749111485,0,-0.02899653134,231,0.9835899967,0.9835899967,0,-0.006451612903
3,SACPSO-Global,SACPSO-5Subgroup,30,global_fitness_total,1500.77537,1632.815128,-132.0397584,-198.7030083,-65.37650852,-4.050982037,0.0003482824565,0.002089694739,1,-0.7396047472,77,0.001432146648,0.008592879888,1,-0.6688172043
3,SACPSO-Global,SACPSO-PerParticle,30,global_fitness_total,1500.77537,1593.657569,-92.88219919,-162.8073996,-22.95699874,-2.71669478,0.01100143611,0.05500718057,0,-0.4959983375,116,0.01703611544,0.08518057718,0,-0.5010752688
3,SACPSO-5Subgroup,SACPSO-PerParticle,30,global_fitness_total,1632.815128,1593.657569,39.15755923,-28.45943716,106.7745556,1.184409322,0.2458677994,0.5658970572,0,0.2162425677,324,0.06124550594,0.1837365178,0,0.3935483871
