Run,Algorithm,Success,GlobalPathFitness,PathLength,TurningPenalty,ClimbingPenalty,HeightPenalty,CollisionPenalty,TerrainPenalty,DangerZonePenalty,DuplicatePenalty,TotalGlobalPlanTime,AvgGlobalPlanTime,NumGlobalPlans
1,RRSACPSO,1,1698.7082,151.7746,1.4039,4.4331,239.8340,0.0000,0.0000,0.0000,0.0000,27.9581,27.9581,1
2,RRSACPSO,1,1721.0212,157.1825,1.7826,5.2798,217.6303,0.0000,0.0000,0.0000,0.0000,28.9833,28.9833,1
3,RRSACPSO,1,1780.8065,159.2153,2.9214,4.1270,232.0187,0.0000,0.0000,0.0000,0.0000,26.4298,26.4298,1
4,RRSACPSO,1,1663.2080,150.3559,1.7443,5.3716,204.9068,0.0000,0.0000,0.0000,0.0000,22.4666,22.4666,1
5,RRSACPSO,1,1665.7871,156.7825,1.6756,5.0151,211.7316,0.0000,0.0000,0.0000,0.0000,20.3377,20.3377,1
6,RRSACPSO,1,1766.3587,156.6077,2.1464,4.9685,228.1091,0.0000,0.0000,0.0000,0.0000,20.4888,20.4888,1
7,RRSACPSO,1,1834.2329,170.6448,3.6344,5.0259,207.0348,0.0000,0.0000,0.0000,0.0000,20.4804,20.4804,1
8,RRSACPSO,1,1647.9760,150.9230,1.3685,5.3327,209.5014,0.0000,0.0000,0.0000,0.0000,20.3793,20.3793,1
