scenario_id,metric_name,algorithm_1,algorithm_2,n_pairs,mean_1,mean_2,mean_diff,ci95_low,ci95_high,t_stat,p_raw_t,p_holm_t,sig_holm_t,cohen_dz,wilcoxon_W,p_raw_wilcoxon,p_holm_wilcoxon,sig_holm_wilcoxon,rank_biserial_r
1,global_fitness_total,RLAMPSO [36],DQN-PSO [34],30,1614.8042816874,1751.47689684413,-136.672615156725,-210.438112688082,-62.9071176253689,-3.78939874520839,0.000706499797002769,0.00565199837602215,1,-0.691846390710802,77,0.00143214664806091,0.0128893198325482,1,-0.668817204301075
1,global_fitness_total,RLAMPSO [36],SAC-SAPSO [40],30,1614.8042816874,1659.64695391963,-44.8426722322293,-84.8709170716641,-4.81442739279441,-2.2912211826736,0.0294046839631588,0.147023419815794,0,-0.418317841994664,136,0.0483180364909148,0.241590182454574,0,-0.41505376344086
1,global_fitness_total,RLAMPSO [36],PPO-PSO,30,1614.8042816874,1546.28097495394,68.5233067334603,33.5892389892329,103.457374477688,4.01172572096798,0.000387522586365652,0.00357604984174476,1,0.732437557299279,387,0.00153742881590491,0.0128893198325482,1,0.664516129032258
1,global_fitness_total,RLAMPSO [36],MPSORL,30,1614.8042816874,1613.14372161371,1.66056007369933,-32.7693076322492,36.0904277796479,0.0986418743824836,0.922101305465406,1,0,0.0180094599046257,243,0.837038231235939,1,0,0.0451612903225806
1,global_fitness_total,RLAMPSO [36],RRSACPSO,30,1614.8042816874,1555.05301132563,59.7512703617712,29.5120397796924,89.9905009438501,4.04127575159999,0.000357604984174476,0.00357604984174476,1,0.737832630083319,399,0.000639357171617894,0.00639357171617894,1,0.716129032258065
1,global_fitness_total,DQN-PSO [34],SAC-SAPSO [40],30,1751.47689684413,1659.64695391963,91.8299429244962,-0.832588066111825,184.492473915104,2.02685291774161,0.0519592506317443,0.207837002526977,0,0.370051021264082,326,0.0557665460839969,0.241590182454574,0,0.402150537634409
1,global_fitness_total,DQN-PSO [34],PPO-PSO,30,1751.47689684413,1546.28097495394,205.195921890186,130.555126276812,279.83671750356,5.62256576237984,4.50632738302481e-06,6.75949107453722e-05,1,1.02653536637056,440,2.06590511426796e-05,0.000289226715997515,1,0.89247311827957
1,global_fitness_total,DQN-PSO [34],MPSORL,30,1751.47689684413,1613.14372161371,138.333175230425,79.921413475026,196.744936985824,4.84359830910426,3.9175282065429e-05,0.000509278666850577,1,0.884316017796762,419,0.000130395128838057,0.00169513667489474,1,0.802150537634409
1,global_fitness_total,DQN-PSO [34],RRSACPSO,30,1751.47689684413,1555.05301132563,196.423885518497,123.458410222202,269.389360814791,5.50578135004339,6.22637113556479e-06,8.71691958979071e-05,1,1.00521354737,444,1.42534853786458e-05,0.000213802280679687,1,0.909677419354839
1,global_fitness_total,SAC-SAPSO [40],PPO-PSO,30,1659.64695391963,1546.28097495394,113.36597896569,58.2169101166325,168.515047814746,4.20423164756439,0.000229174950193922,0.00252092445213314,1,0.767584170116043,401,0.000549311881754555,0.00604243069930011,1,0.724731182795699
1,global_fitness_total,SAC-SAPSO [40],MPSORL,30,1659.64695391963,1613.14372161371,46.5032323059286,-5.80130398336811,98.8077685952253,1.81838509456543,0.0793483123805518,0.238044937141656,0,0.331990178174884,320,0.0735430933453181,0.241590182454574,0,0.376344086021505
1,global_fitness_total,SAC-SAPSO [40],RRSACPSO,30,1659.64695391963,1555.05301132563,104.593942594001,59.1132695700738,150.074615617927,4.70350629304044,5.77953520726204e-05,0.000693544224871445,1,0.858738832021918,419,0.000130395128838057,0.00169513667489474,1,0.802150537634409
1,global_fitness_total,PPO-PSO,MPSORL,30,1546.28097495394,1613.14372161371,-66.862746659761,-111.612302472665,-22.1131908468566,-3.05588891192669,0.0047810307385352,0.0286861844312112,1,-0.557926430097389,107,0.0101392906761486,0.0608357440568916,0,-0.539784946236559
1,global_fitness_total,PPO-PSO,RRSACPSO,30,1546.28097495394,1555.05301132563,-8.77203637168905,-42.3775511427592,24.8334783993811,-0.533865614955662,0.597503357995112,1,0,-0.0974700799958612,213,0.695946222437671,1,0,-0.0838709677419355
1,global_fitness_total,MPSORL,RRSACPSO,30,1613.14372161371,1555.05301132563,58.0907102880719,22.6196284990082,93.5617920771356,3.3494564197298,0.00225860228913577,0.0158102160239504,1,0.611524278822168,385,0.00176968149767998,0.0128893198325482,1,0.655913978494624
