Algorithm,SuccessRate,Mean_GlobalFitness,Std_GlobalFitness,Median_GlobalFitness,Min_GlobalFitness,Max_GlobalFitness,Mean_PathLength,Std_PathLength,Mean_TurningPenalty,Std_TurningPenalty,Mean_ClimbingPenalty,Std_ClimbingPenalty,Mean_HeightPenalty,Std_HeightPenalty,Mean_CollisionPenalty,Std_CollisionPenalty,Mean_TerrainPenalty,Std_TerrainPenalty,Mean_DangerZonePenalty,Std_DangerZonePenalty,Mean_DuplicatePenalty,Std_DuplicatePenalty,Mean_TotalGlobalPlanTime,Std_TotalGlobalPlanTime,Mean_AvgGlobalPlanTime,Mean_NumGlobalPlans
AFSACPSO,1.0000,1711.4979,0.0000,1711.4979,1711.4979,1711.4979,180.9714,0.0000,2.2527,0.0000,4.9214,0.0000,203.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1613,0.0000,2.1613,1.00
SACPSO-Global,1.0000,1461.3780,0.0000,1461.3780,1461.3780,1461.3780,180.2889,0.0000,2.3266,0.0000,4.3741,0.0000,150.6263,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1711,0.0000,2.1711,1.00
SACPSO-5Subgroup,1.0000,1936.7210,0.0000,1936.7210,1936.7210,1936.7210,195.0574,0.0000,3.7668,0.0000,4.4202,0.0000,232.3423,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2315,0.0000,2.2315,1.00
SACPSO-PerParticle,1.0000,1693.0435,0.0000,1693.0435,1693.0435,1693.0435,191.9319,0.0000,3.4424,0.0000,4.1463,0.0000,185.1924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0944,0.0000,2.0944,1.00
