Algorithm,SuccessRate,Mean_GlobalFitness,Std_GlobalFitness,Median_GlobalFitness,Min_GlobalFitness,Max_GlobalFitness,Mean_PathLength,Std_PathLength,Mean_TurningPenalty,Std_TurningPenalty,Mean_ClimbingPenalty,Std_ClimbingPenalty,Mean_HeightPenalty,Std_HeightPenalty,Mean_CollisionPenalty,Std_CollisionPenalty,Mean_TerrainPenalty,Std_TerrainPenalty,Mean_DangerZonePenalty,Std_DangerZonePenalty,Mean_DuplicatePenalty,Std_DuplicatePenalty,Mean_TotalGlobalPlanTime,Std_TotalGlobalPlanTime,Mean_AvgGlobalPlanTime,Mean_NumGlobalPlans
RRSACPSO,1.0000,1763.6057,0.0000,1763.6057,1763.6057,1763.6057,160.5896,0.0000,1.9845,0.0000,4.5437,0.0000,237.9855,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.6715,0.0000,80.6715,1.00
PSO-Standard,1.0000,1479.6078,0.0000,1479.6078,1479.6078,1479.6078,185.3228,0.0000,2.1245,0.0000,2.6222,0.0000,193.7947,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.8859,0.0000,14.8859,1.00
PSO-LDIW,1.0000,1760.7121,0.0000,1760.7121,1760.7121,1760.7121,166.4544,0.0000,1.9349,0.0000,3.5445,0.0000,256.6668,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.1192,0.0000,15.1192,1.00
FIPS,1.0000,1823.0226,0.0000,1823.0226,1823.0226,1823.0226,202.1865,0.0000,3.2621,0.0000,5.6910,0.0000,184.9881,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.4020,0.0000,14.4020,1.00
CLPSO,1.0000,2226.6162,0.0000,2226.6162,2226.6162,2226.6162,279.5969,0.0000,6.1940,0.0000,3.5685,0.0000,236.7699,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.8455,0.0000,13.8455,1.00
SAEPSO [11],1.0000,1594.3451,0.0000,1594.3451,1594.3451,1594.3451,203.1842,0.0000,2.5292,0.0000,4.7923,0.0000,161.3968,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.3277,0.0000,37.3277,1.00
SAEPSO* [11],1.0000,1560.5201,0.0000,1560.5201,1560.5201,1560.5201,222.7061,0.0000,4.3333,0.0000,3.3833,0.0000,136.5727,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.1218,0.0000,14.1218,1.00
UAPSO [25],1.0000,1467.3075,0.0000,1467.3075,1467.3075,1467.3075,199.7786,0.0000,2.2686,0.0000,3.3280,0.0000,166.9897,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.6379,0.0000,86.6379,1.00
