Algorithm,SuccessRate,Mean_GlobalFitness,Std_GlobalFitness,Median_GlobalFitness,Min_GlobalFitness,Max_GlobalFitness,Mean_PathLength,Std_PathLength,Mean_TurningPenalty,Std_TurningPenalty,Mean_ClimbingPenalty,Std_ClimbingPenalty,Mean_HeightPenalty,Std_HeightPenalty,Mean_CollisionPenalty,Std_CollisionPenalty,Mean_TerrainPenalty,Std_TerrainPenalty,Mean_DangerZonePenalty,Std_DangerZonePenalty,Mean_DuplicatePenalty,Std_DuplicatePenalty,Mean_TotalGlobalPlanTime,Std_TotalGlobalPlanTime,Mean_AvgGlobalPlanTime,Mean_NumGlobalPlans
RRSACPSO,1.0000,1702.3397,0.0000,1702.3397,1702.3397,1702.3397,164.9215,0.0000,2.5387,0.0000,3.5108,0.0000,230.8355,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.5255,0.0000,86.5255,1.00
PSO-Standard,1.0000,1655.6553,0.0000,1655.6553,1655.6553,1655.6553,156.8566,0.0000,1.9399,0.0000,3.6237,0.0000,232.6497,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.8044,0.0000,13.8044,1.00
PSO-LDIW,1.0000,1663.1635,0.0000,1663.1635,1663.1635,1663.1635,159.8609,0.0000,2.7006,0.0000,5.8581,0.0000,170.8756,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.6639,0.0000,14.6639,1.00
FIPS,1.0000,1779.0900,0.0000,1779.0900,1779.0900,1779.0900,254.0377,0.0000,5.4805,0.0000,3.3137,0.0000,155.7099,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.0368,0.0000,14.0368,1.00
CLPSO,1.0000,1784.9254,0.0000,1784.9254,1784.9254,1784.9254,219.5939,0.0000,4.9043,0.0000,4.1391,0.0000,166.3306,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.3453,0.0000,13.3453,1.00
SAEPSO [11],1.0000,1642.3885,0.0000,1642.3885,1642.3885,1642.3885,211.9764,0.0000,4.2288,0.0000,4.4536,0.0000,141.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0501,0.0000,35.0501,1.00
SAEPSO* [11],1.0000,1643.7725,0.0000,1643.7725,1643.7725,1643.7725,182.4483,0.0000,3.4460,0.0000,4.4594,0.0000,170.2264,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.4404,0.0000,13.4404,1.00
UAPSO [25],1.0000,1637.2283,0.0000,1637.2283,1637.2283,1637.2283,159.7508,0.0000,1.7670,0.0000,5.0076,0.0000,201.6063,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,91.5963,0.0000,91.5963,1.00
