scenario_id,algorithm_1,algorithm_2,n_pairs,metric_name,mean_1,mean_2,mean_diff,ci95_low,ci95_high,t_stat,p_raw_t,p_holm_t,sig_holm_t,cohen_dz,wilcoxon_W,p_raw_wilcoxon,p_holm_wilcoxon,sig_holm_wilcoxon,rank_biserial_r
4,RLAMPSO [36],DQN-PSO [34],30,global_fitness_total,12686.66375,12558.21426,128.449492,-9.052080404,265.9510643,1.910586941,0.06599001477,0.2639600591,0,0.3488238551,335,0.03590774131,0.1436309653,0,0.4408602151
4,RLAMPSO [36],SAC-SAPSO,30,global_fitness_total,12686.66375,12879.02431,-192.3605564,-350.624034,-34.09707887,-2.485864193,0.01893297536,0.09466487681,0,-0.4538546312,116,0.01703611544,0.08518057718,0,-0.5010752688
4,RLAMPSO [36],PPO-PSO,30,global_fitness_total,12686.66375,12568.21618,118.4475674,-41.65832472,278.5534595,1.513076581,0.1410831451,0.4232494352,0,0.2762487249,320,0.07354309335,0.22062928,0,0.376344086
4,RLAMPSO [36],MPSORL,30,global_fitness_total,12686.66375,12258.76611,427.8976395,328.8192167,526.9760624,8.83289127,1.018800155e-09,1.324440202e-08,1,1.612657932,462,2.475348933e-06,3.217953613e-05,1,0.9870967742
4,RLAMPSO [36],AFSACPSO,30,global_fitness_total,12686.66375,12279.54511,407.1186415,303.2296789,511.007604,8.014817865,7.717839701e-09,9.261407641e-08,1,1.463298846,458,3.694344611e-06,4.433213533e-05,1,0.9698924731
4,DQN-PSO [34],SAC-SAPSO,30,global_fitness_total,12558.21426,12879.02431,-320.8100484,-492.4821075,-149.1379893,-3.821997732,0.0006472542398,0.004530779678,1,-0.6977981241,77,0.001432146648,0.01002502654,1,-0.6688172043
4,DQN-PSO [34],PPO-PSO,30,global_fitness_total,12558.21426,12568.21618,-10.00192456,-196.3084828,176.3046337,-0.1097987788,0.9133252614,1,0,-0.02004642264,222,0.8370382312,1,0,-0.04516129032
4,DQN-PSO [34],MPSORL,30,global_fitness_total,12558.21426,12258.76611,299.4481476,171.1798268,427.7164683,4.774680328,4.743772411e-05,0.0005218149652,1,0.8717333735,416,0.0001672128003,0.001672128003,1,0.7892473118
4,DQN-PSO [34],AFSACPSO,30,global_fitness_total,12558.21426,12279.54511,278.6691495,141.7077695,415.6305295,4.161336612,0.0002577259661,0.002061807729,1,0.7597526439,404,0.0004361479919,0.003489183935,1,0.7376344086
4,SAC-SAPSO,PPO-PSO,30,global_fitness_total,12879.02431,12568.21618,310.8081238,135.3935985,486.2226491,3.623838943,0.001099126523,0.006594759138,1,0.6616194446,380,0.002498311393,0.01498986836,1,0.6344086022
4,SAC-SAPSO,MPSORL,30,global_fitness_total,12879.02431,12258.76611,620.2581959,484.4946873,756.0217045,9.343972184,3.00652836e-10,4.509792539e-09,1,1.705968114,464,2.021266116e-06,2.829772563e-05,1,0.9956989247
4,SAC-SAPSO,AFSACPSO,30,global_fitness_total,12879.02431,12279.54511,599.4791979,468.1649857,730.79341,9.336937758,3.056745967e-10,4.509792539e-09,1,1.704683809,465,1.825371456e-06,2.738057184e-05,1,1
4,PPO-PSO,MPSORL,30,global_fitness_total,12568.21618,12258.76611,309.4500721,165.2582589,453.6418854,4.389267643,0.0001378274014,0.001240446613,1,0.8013669663,414,0.0001969714028,0.001772742625,1,0.7806451613
4,PPO-PSO,AFSACPSO,30,global_fitness_total,12568.21618,12279.54511,288.671074,163.4116797,413.9304684,4.713408049,5.622962487e-05,0.0005622962487,1,0.8605466371,418,0.0001417224143,0.001558946557,1,0.7978494624
4,MPSORL,AFSACPSO,30,global_fitness_total,12258.76611,12279.54511,-20.77899807,-93.30924084,51.7512447,-0.5859324493,0.5624537818,1,0,-0.1069761399,214,0.7112110447,1,0,-0.07956989247
