scenario_id,algorithm_1,algorithm_2,n_pairs,metric_name,mean_1,mean_2,mean_diff,ci95_low,ci95_high,t_stat,p_raw_t,p_holm_t,sig_holm_t,cohen_dz,wilcoxon_W,p_raw_wilcoxon,p_holm_wilcoxon,sig_holm_wilcoxon,rank_biserial_r
3,RLAMPSO [36],DQN-PSO [34],30,global_fitness_total,1791.229792,1891.449762,-100.2199702,-212.5197586,12.07981819,-1.825229208,0.07828264694,0.3131305878,0,-0.3332397366,170,0.2022253547,0.6984763681,0,-0.2688172043
3,RLAMPSO [36],SAC-SAPSO,30,global_fitness_total,1791.229792,1915.415579,-124.185787,-213.2682647,-35.10330921,-2.851160621,0.007943649611,0.04319120929,1,-0.5205483292,102,0.007497835555,0.03748917778,1,-0.5612903226
3,RLAMPSO [36],PPO-PSO,30,global_fitness_total,1791.229792,1587.708719,203.5210727,141.6122122,265.4299333,6.723550185,2.235749195e-07,2.012174275e-06,1,1.227546701,438,2.481127652e-05,0.0001984902121,1,0.8838709677
3,RLAMPSO [36],MPSORL,30,global_fitness_total,1791.229792,1505.151773,286.0780183,248.0035096,324.152527,15.36711209,1.776356839e-15,2.664535259e-14,1,2.805637979,465,1.825371456e-06,2.738057184e-05,1,1
3,RLAMPSO [36],AFSACPSO,30,global_fitness_total,1791.229792,1529.869845,261.3599462,210.0291754,312.690717,10.41365834,2.610467398e-11,3.654654357e-10,1,1.901265193,462,2.475348933e-06,3.465488507e-05,1,0.9870967742
3,DQN-PSO [34],SAC-SAPSO,30,global_fitness_total,1891.449762,1915.415579,-23.96581675,-173.4039805,125.472347,-0.3279992043,0.7452686959,0.8873095347,0,-0.05988418768,208,0.6215603441,1,0,-0.1053763441
3,DQN-PSO [34],PPO-PSO,30,global_fitness_total,1891.449762,1587.708719,303.7410429,176.4235818,431.0585041,4.879300758,3.547629229e-05,0.000248334046,1,0.8908343633,425,7.843864559e-05,0.0005490705191,1,0.8279569892
3,DQN-PSO [34],MPSORL,30,global_fitness_total,1891.449762,1505.151773,386.2979886,274.3028973,498.2930798,7.054488621,9.262771106e-08,9.262771106e-07,1,1.287967517,461,2.737645505e-06,3.465488507e-05,1,0.9827956989
3,DQN-PSO [34],AFSACPSO,30,global_fitness_total,1891.449762,1529.869845,361.5799164,242.8888517,480.2709812,6.230578221,8.47789063e-07,6.782312504e-06,1,1.137542746,440,2.065905114e-05,0.0001859314603,1,0.8924731183
3,SAC-SAPSO,PPO-PSO,30,global_fitness_total,1915.415579,1587.708719,327.7068597,243.2687554,412.1449639,7.937598664,9.385320077e-09,1.126238409e-07,1,1.449200614,458,3.694344611e-06,4.063779072e-05,1,0.9698924731
3,SAC-SAPSO,MPSORL,30,global_fitness_total,1915.415579,1505.151773,410.2638053,320.8135949,499.7140157,9.38045525,2.759317219e-10,3.587112385e-09,1,1.71262898,462,2.475348933e-06,3.465488507e-05,1,0.9870967742
3,SAC-SAPSO,AFSACPSO,30,global_fitness_total,1915.415579,1529.869845,385.5457332,286.0985754,484.9928909,7.929131206,9.589251171e-09,1.126238409e-07,1,1.447654674,456,4.502214861e-06,4.502214861e-05,1,0.9612903226
3,PPO-PSO,MPSORL,30,global_fitness_total,1587.708719,1505.151773,82.55694563,24.15868628,140.955205,2.891317554,0.007198534881,0.04319120929,1,0.5278799483,367,0.005848483237,0.03509089942,1,0.5784946237
3,PPO-PSO,AFSACPSO,30,global_fitness_total,1587.708719,1529.869845,57.83887348,-26.24571454,141.9234615,1.406842577,0.170101156,0.5103034679,0,0.2568531381,299,0.174619092,0.6984763681,0,0.2860215054
3,MPSORL,AFSACPSO,30,global_fitness_total,1505.151773,1529.869845,-24.71807215,-89.81069893,40.37455464,-0.776649159,0.4436547674,0.8873095347,0,-0.1417960879,204,0.5646736489,1,0,-0.1225806452
