Algorithm,SuccessRate,Mean_GlobalFitness,Std_GlobalFitness,Median_GlobalFitness,Min_GlobalFitness,Max_GlobalFitness,Mean_PathLength,Std_PathLength,Mean_TurningPenalty,Std_TurningPenalty,Mean_ClimbingPenalty,Std_ClimbingPenalty,Mean_HeightPenalty,Std_HeightPenalty,Mean_CollisionPenalty,Std_CollisionPenalty,Mean_TerrainPenalty,Std_TerrainPenalty,Mean_DangerZonePenalty,Std_DangerZonePenalty,Mean_DuplicatePenalty,Std_DuplicatePenalty,Mean_TotalGlobalPlanTime,Std_TotalGlobalPlanTime,Mean_AvgGlobalPlanTime,Mean_NumGlobalPlans
RRSACPSO,1.0000,1639.1544,117.0606,1649.4655,1425.2984,1941.9578,165.4858,15.5507,2.1036,0.6896,4.5239,0.8956,202.7625,27.6585,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,83.2645,4.3220,83.2645,1.00
PSO-Standard,1.0000,1762.4645,206.0488,1733.1143,1335.5439,2322.0630,176.7451,19.9246,2.7509,1.2039,4.8022,0.9605,209.6155,38.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.7266,2.5870,34.7266,1.00
PSO-LDIW,1.0000,1630.3047,91.6229,1649.5764,1395.1919,1801.0877,161.1880,16.7402,2.0225,0.6595,4.8408,0.9750,197.4290,30.2877,0.0000,0.0000,0.0000,0.0000,0.0001,0.0004,0.0000,0.0000,35.0857,2.5546,35.0857,1.00
FIPS,1.0000,1690.3462,171.7081,1643.5544,1420.1262,2144.7963,206.9813,16.3518,3.4689,0.9800,5.0168,0.9070,159.3621,25.5847,0.0000,0.0000,0.0000,0.0000,0.7892,4.3227,0.0000,0.0000,33.6346,2.2380,33.6346,1.00
CLPSO,1.0000,2119.1483,190.2279,2145.1667,1692.4357,2514.9683,214.8765,27.5038,4.5378,1.6173,6.2096,1.2272,215.4785,29.6380,0.0000,0.0000,0.0000,0.0000,3.4914,14.7659,0.0000,0.0000,33.1900,2.4292,33.1900,1.00
SAEPSO [11],1.0000,1590.0351,33.2690,1585.0096,1530.9976,1653.6625,201.4838,5.7233,2.6344,0.4848,4.1688,0.5098,171.8248,11.9102,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,92.7511,7.0530,92.7511,1.00
SAEPSO* [11],1.0000,1538.6528,147.1366,1488.0264,1372.8313,1897.4863,194.8230,22.6725,2.7935,0.9160,4.0755,1.0557,160.3828,27.3207,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.7762,2.8887,34.7762,1.00
UAPSO [25],1.0000,1698.3918,409.8953,1536.7856,1347.5053,3061.4453,206.6502,28.7996,3.2211,1.2264,4.9651,1.6495,167.9494,64.0644,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,207.4532,37.4086,207.4532,1.00
