Run,Algorithm,Success,GlobalPathFitness,PathLength,TurningPenalty,ClimbingPenalty,HeightPenalty,CollisionPenalty,TerrainPenalty,DangerZonePenalty,DuplicatePenalty,TotalGlobalPlanTime,AvgGlobalPlanTime,NumGlobalPlans
1,RRSACPSO,1,1654.4521,167.2420,2.6766,4.6367,191.5692,0.0000,0.0000,0.0000,0.0000,86.6164,86.6164,1
1,PSO-Standard,1,1608.4484,201.6412,3.3915,3.9796,164.5310,0.0000,0.0000,0.0000,0.0000,34.5555,34.5555,1
1,PSO-LDIW,1,1602.9030,166.2290,3.1550,5.2431,156.5038,0.0000,0.0000,0.0000,0.0000,35.1411,35.1411,1
1,FIPS,1,1709.8629,180.1229,2.8751,5.8109,171.4558,0.0000,0.0000,0.0000,0.0000,32.7214,32.7214,1
1,CLPSO,1,1828.6758,234.4032,5.1223,3.1140,187.9125,0.0000,0.0000,0.0000,0.0000,35.7701,35.7701,1
1,SAEPSO [11],1,1600.4069,199.5641,2.5910,4.1985,175.5006,0.0000,0.0000,0.0000,0.0000,90.2694,90.2694,1
1,SAEPSO* [11],1,1677.5804,218.6555,4.2857,4.6929,141.2351,0.0000,0.0000,0.0000,0.0000,33.5570,33.5570,1
1,UAPSO [25],1,1512.2522,178.5314,2.4587,4.2962,162.9480,0.0000,0.0000,0.0000,0.0000,230.9349,230.9349,1
2,RRSACPSO,1,1564.6734,152.9091,1.3733,4.5640,203.7639,0.0000,0.0000,0.0000,0.0000,88.1539,88.1539,1
2,PSO-Standard,1,1680.4223,198.1498,3.7641,4.2723,170.1182,0.0000,0.0000,0.0000,0.0000,35.0371,35.0371,1
2,PSO-LDIW,1,1640.8130,176.6520,2.9448,4.2720,186.2483,0.0000,0.0000,0.0001,0.0000,34.3773,34.3773,1
2,FIPS,1,1792.7681,256.8807,5.9328,3.3635,147.4859,0.0000,0.0000,0.0000,0.0000,32.7570,32.7570,1
2,CLPSO,1,1887.9968,253.2484,4.7082,3.8787,187.5851,0.0000,0.0000,0.0000,0.0000,35.4639,35.4639,1
2,SAEPSO [11],1,1603.6802,200.9163,2.5035,4.7054,167.0186,0.0000,0.0000,0.0000,0.0000,89.3669,89.3669,1
2,SAEPSO* [11],1,1582.2561,194.0032,4.1852,3.9394,145.4670,0.0000,0.0000,0.0000,0.0000,34.1315,34.1315,1
2,UAPSO [25],1,1580.9977,198.4855,4.2232,3.9123,143.0582,0.0000,0.0000,0.0000,0.0000,287.2463,287.2463,1
3,RRSACPSO,1,1693.2052,164.3964,2.5367,3.8268,222.2297,0.0000,0.0000,0.0000,0.0000,88.2777,88.2777,1
3,PSO-Standard,1,1634.6066,190.9580,3.2500,3.7644,182.9516,0.0000,0.0000,0.0000,0.0000,34.6105,34.6105,1
3,PSO-LDIW,1,1667.4149,230.2218,3.7404,3.4115,171.9315,0.0000,0.0000,0.0000,0.0000,34.7778,34.7778,1
3,FIPS,1,1616.4749,193.0667,2.7858,5.0072,161.3189,0.0000,0.0000,0.0000,0.0000,33.2777,33.2777,1
3,CLPSO,1,2082.5541,170.1024,3.0540,7.4622,230.6741,0.0000,0.0000,0.0000,0.0000,34.9653,34.9653,1
3,SAEPSO [11],1,1633.7376,209.4397,3.5777,4.0468,162.3246,0.0000,0.0000,0.0000,0.0000,88.7439,88.7439,1
3,SAEPSO* [11],1,1448.7618,186.1578,2.5478,4.2441,143.1283,0.0000,0.0000,0.0000,0.0000,33.6435,33.6435,1
3,UAPSO [25],1,1592.2548,192.8626,4.0251,4.0257,149.9795,0.0000,0.0000,0.0000,0.0000,207.0698,207.0698,1
4,RRSACPSO,1,1744.4927,163.8137,2.4073,4.8091,217.5248,0.0000,0.0000,0.0000,0.0000,88.0234,88.0234,1
4,PSO-Standard,1,1573.0513,203.4232,3.4934,3.7978,156.6035,0.0000,0.0000,0.0000,0.0000,35.4675,35.4675,1
4,PSO-LDIW,1,1602.2187,182.1920,3.1427,4.3134,169.3049,0.0000,0.0000,0.0000,0.0000,34.7554,34.7554,1
4,FIPS,1,1640.8966,200.7084,3.6792,5.2201,141.1947,0.0000,0.0000,0.0000,0.0000,32.2029,32.2029,1
4,CLPSO,1,2054.5197,218.0043,4.2143,6.8506,192.2749,0.0000,0.0000,0.0000,0.0000,34.7806,34.7806,1
4,SAEPSO [11],1,1583.0079,198.8774,2.2819,4.0079,181.8498,0.0000,0.0000,0.0000,0.0000,89.1666,89.1666,1
4,SAEPSO* [11],1,1507.7414,182.6960,2.5755,4.1821,160.0281,0.0000,0.0000,0.0000,0.0000,33.4046,33.4046,1
4,UAPSO [25],1,1389.9768,189.9549,2.5311,3.8288,135.8493,0.0000,0.0000,0.0000,0.0000,206.1776,206.1776,1
5,RRSACPSO,1,1664.7739,149.6992,1.6206,5.9031,197.0756,0.0000,0.0000,0.0000,0.0000,88.1029,88.1029,1
5,PSO-Standard,1,1594.9967,152.2444,1.3396,4.6112,211.3407,0.0000,0.0000,0.0000,0.0000,33.8228,33.8228,1
5,PSO-LDIW,1,1674.2186,166.7531,2.5600,3.7411,217.8014,0.0000,0.0000,0.0000,0.0000,34.2530,34.2530,1
5,FIPS,1,1683.0059,195.6157,3.8132,5.3735,147.8549,0.0000,0.0000,0.0000,0.0000,32.7141,32.7141,1
5,CLPSO,1,2045.0506,204.3600,3.7156,5.8266,227.3163,0.0000,0.0000,0.0000,0.0000,35.9030,35.9030,1
5,SAEPSO [11],1,1570.8444,195.5258,2.3291,4.4668,169.6607,0.0000,0.0000,0.0000,0.0000,89.4198,89.4198,1
5,SAEPSO* [11],1,1611.2475,195.0712,4.1366,3.5616,161.1524,0.0000,0.0000,0.0000,0.0000,33.8349,33.8349,1
5,UAPSO [25],1,1725.5497,181.1567,1.8877,4.0459,232.2880,0.0000,0.0000,0.0000,0.0000,194.2096,194.2096,1
6,RRSACPSO,1,1508.2848,165.8477,2.1628,4.6295,166.4601,0.0000,0.0000,0.0000,0.0000,89.1396,89.1396,1
6,PSO-Standard,1,1621.0227,166.6065,2.6587,4.1467,194.0567,0.0000,0.0000,0.0000,0.0000,34.9793,34.9793,1
6,PSO-LDIW,1,1627.6947,155.9059,2.5469,5.5043,174.2293,0.0000,0.0000,0.0000,0.0000,34.6343,34.6343,1
6,FIPS,1,1681.1426,223.4782,4.8554,4.1543,139.4661,0.0000,0.0000,0.0000,0.0000,32.5045,32.5045,1
6,CLPSO,1,2046.6818,267.0105,5.2395,3.8638,210.7629,0.0000,0.0000,0.0000,0.0000,35.9624,35.9624,1
6,SAEPSO [11],1,1664.9948,213.2342,3.7138,4.7574,150.9166,0.0000,0.0000,0.0000,0.0000,89.9629,89.9629,1
6,SAEPSO* [11],1,1624.2694,221.4264,4.6027,3.6065,142.7804,0.0000,0.0000,0.0000,0.0000,33.6107,33.6107,1
6,UAPSO [25],1,1724.4567,158.2184,1.7014,5.0676,224.1692,0.0000,0.0000,0.0000,0.0000,231.1398,231.1398,1
7,RRSACPSO,1,1713.3706,150.8442,2.1053,5.5246,206.5351,0.0000,0.0000,0.0000,0.0000,87.0155,87.0155,1
7,PSO-Standard,1,1885.6187,168.5311,2.7839,6.3542,210.8058,0.0000,0.0000,0.0000,0.0000,34.3273,34.3273,1
7,PSO-LDIW,1,1687.9690,154.4239,1.5119,4.2581,237.4400,0.0000,0.0000,0.0000,0.0000,34.0302,34.0302,1
7,FIPS,1,1759.4716,214.1882,4.4484,4.9813,154.1710,0.0000,0.0000,0.0000,0.0000,32.5659,32.5659,1
7,CLPSO,1,2125.3697,249.0981,5.3107,5.5708,200.8536,0.0000,0.0000,0.0000,0.0000,35.5913,35.5913,1
7,SAEPSO [11],1,1577.4456,200.7349,2.5190,3.6380,182.4508,0.0000,0.0000,0.0000,0.0000,88.8765,88.8765,1
7,SAEPSO* [11],1,1570.1876,191.2297,4.0473,4.2249,140.5313,0.0000,0.0000,0.0000,0.0000,33.6692,33.6692,1
7,UAPSO [25],1,1574.8994,164.4289,1.9368,4.8281,184.2767,0.0000,0.0000,0.0000,0.0000,208.7819,208.7819,1
8,RRSACPSO,1,1646.9574,194.2839,3.6305,4.8710,153.6716,0.0000,0.0000,0.0000,0.0000,88.4075,88.4075,1
8,PSO-Standard,1,1430.4129,199.8931,2.2202,3.0749,164.0003,0.0000,0.0000,0.0000,0.0000,35.2203,35.2203,1
8,PSO-LDIW,1,1747.5864,163.6803,2.6809,3.7455,234.8133,0.0000,0.0000,0.0000,0.0000,34.6117,34.6117,1
8,FIPS,1,1672.9972,174.3263,2.8457,6.0825,159.6091,0.0000,0.0000,0.0000,0.0000,32.9172,32.9172,1
8,CLPSO,1,1939.8384,260.1421,4.6863,3.8126,199.5066,0.0000,0.0000,0.0000,0.0000,34.7310,34.7310,1
8,SAEPSO [11],1,1590.0735,197.3238,2.6364,3.8552,180.0596,0.0000,0.0000,0.0000,0.0000,89.2008,89.2008,1
8,SAEPSO* [11],1,1688.8450,174.3010,3.0450,5.6692,168.0402,0.0000,0.0000,0.0000,0.0000,33.3323,33.3323,1
